"type","rating","rat_detail","rat_year","rat_type","name","capacity","current","remain","waiting","phone","addr_si","addr_gu","addr_st","addr_old","lon_x","lat_y"
"방문목욕","신설기관",NA,NA,NA,"(주)효더함 노인복지센터",NA,NA,0,0,"02-875-8887","서울특별시","관악구","남부순환로 1889","봉천동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"(협)치매재가요양센터",NA,NA,0,0,"02-6295-7575","서울특별시","영등포구","영등포로 39 6동203호","양평동1가, 기계상가",NA,NA
"방문목욕","신설기관",NA,NA,NA,"(협)효마을서대문복지촌2호",NA,NA,0,0,"070-7603-7105","서울특별시","서대문구","응암로 145 2, 4층","북가좌동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"+은빛사랑채 재가복지센터",NA,NA,0,0,"02-2678-2164","서울특별시","영등포구","선유동1로 4","당산동2가, 영등포유통상가 1층 가열6호",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"100세 행복 실버센터",NA,NA,0,0,"02-557-8732","서울특별시","강남구","양재대로55길 37 102호","일원동, 대도빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"153 행복한요양센터",NA,NA,0,0,"02-447-4010","서울특별시","광진구","자양로 242 4층","구의동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"365복지센터",NA,NA,0,0,"02-908-1365","서울특별시","도봉구","우이천로4나길 25","창동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"365케어(주)노인복지센터",NA,NA,0,0,"02-3463-0207","서울특별시","서초구","동산로12길 13-4","양재동, 대붕빌딩 지층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"9988노인복지센터",NA,NA,0,0,"02-846-9988","서울특별시","도봉구","방학로 144","방학동, 명주빌딩 3층",NA,NA
"방문목욕","신설기관",NA,NA,NA,"9988섬김요양",NA,NA,0,0,"070-5033-7033","서울특별시","도봉구","도봉로127길 43-7","쌍문동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A+가가효효방문요양센터",NA,NA,0,0,"02-457-3600","서울특별시","광진구","아차산로 635 344호","광장동, 한수상가",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A+국민요양복지센터",NA,NA,0,0,"02-915-7789","서울특별시","성북구","화랑로37길 7","장위동, 모아 뉴캐슬 102호",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A+사랑드림방문요양센터",NA,NA,0,0,"02-374-7949","서울특별시","은평구","응암로 161 3층","응암동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A+상록수노인돌봄센터",NA,NA,0,0,"02-6080-9739","서울특별시","영등포구","도신로25길 14-8 2층","도림동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A+신길노인복지센터",NA,NA,0,0,"02-848-7582","서울특별시","영등포구","가마산로65길 27","신길동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"A+하나요양네트워크",NA,NA,0,0,"02-554-3488","서울특별시","강남구","테헤란로 311 911호","역삼동, 아남타워",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A+행복한 방문요양센터",NA,NA,0,0,"02-704-7400","서울특별시","용산구","청파로71길 16","청파동1가",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"A+희망간호요양센터",NA,NA,100,0,"02-3661-6567","서울특별시","강서구","공항대로53가길 49 6층610호","등촌동, 신도그랑피아오피스텔",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A-에이스방문요양센터",NA,NA,0,0,"02-416-4672","서울특별시","강동구","양재대로 1624 3층","명일동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"AAA+가나다방문요양센터",NA,NA,0,0,"02-999-3561","서울특별시","광진구","아차산로30길 39 3층","자양동, 조양마트빌딩 3층",NA,NA
"방문목욕","신설기관",NA,NA,NA,"ACE방문요양센터",NA,NA,0,0,"02-413-1283","서울특별시","송파구","백제고분로 67 1001호","잠실동, 위너스 오피스텔 2차",NA,NA
"방문목욕","신설기관",NA,NA,NA,"ANTO 재가복지센터",NA,NA,0,0,"02-489-4500","서울특별시","강동구","명일로19길 12 104호","길동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"A플러스잠실데이케어센터",NA,NA,0,0,"02-2202-2235","서울특별시","송파구","백제고분로 235 2층","삼전동, 태현빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"ES 재가복지센터",NA,NA,0,0,"02-933-9201","서울특별시","강북구","덕릉로 118 2층","미아동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"FM재가노인복지센터",NA,NA,0,0,"02-548-7142","서울특별시","동대문구","장한로 51","장안동, 성안빌딩 2층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"Jin해피실버재가복지센터",NA,NA,0,0,"02-2696-1063","서울특별시","강서구","화곡로31다길 4","화곡동, 1층",NA,NA
"방문목욕","신설기관",NA,NA,NA,"OK재가복지센터",NA,NA,0,0,"02-2676-8824","서울특별시","영등포구","당산로 100 지층","당산동1가",NA,NA
"방문목욕","신설기관",NA,NA,NA,"Q우리방문요양목욕센터",NA,NA,50,0,"02-1577-4015","서울특별시","강동구","양재대로 1514 101호","길동, 상덕빌딩",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"S한양재가노인복지센터",NA,NA,0,0,"02-548-1159","서울특별시","강남구","학동로 165 1517동","논현동, 디오빌",NA,NA
"방문목욕","신설기관",NA,NA,NA,"VIP korea 가정방문요양센터(성북)",NA,NA,0,0,"02-3291-2004","서울특별시","성북구","동소문로11길 44 1층","동소문동4가",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"[H]하이케어서비스 송파방문요양센터",NA,NA,0,0,"02-402-8550","서울특별시","송파구","오금로53길 51","거여동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"e- 편한세상재가요양센터",NA,NA,0,0,"02-943-5215","서울특별시","성북구","장월로35길 11","장위동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"e-고운손재가센터",NA,NA,0,0,"02-905-2220","서울특별시","강북구","월계로3길 28","미아동, 3층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"e-한나방문간호요양센터",NA,NA,0,0,"070-8825-3900","서울특별시","강동구","고덕로97길 29 909동1202호","강일동, 강일리버파크",NA,NA
"방문목욕","신설기관",NA,NA,NA,"e-한나방문요양복지용구",NA,NA,0,0,"02-449-0405","서울특별시","강동구","양재대로 1626 402호","명일동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"e사랑재가요양센터",NA,NA,0,0,"02-908-1275","서울특별시","강북구","삼양로107길 24 1층","수유동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"e우리실버홈케어",NA,NA,0,0,"02-2608-8087","서울특별시","양천구","목동로19길 42 1층","신정동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"e햇빛복지센터",NA,NA,0,0,"02-2265-3866","서울특별시","중구","마른내로6길 35-1 3층","인현동2가",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가누리복지센터",NA,NA,0,0,"02-2631-5075","서울특별시","영등포구","당산로 122 2층","당산동3가, 우미빌딩",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가가돌봄방문요양센터",NA,NA,0,0,"02-385-1113","서울특별시","은평구","백련산로 155","응암동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가방문요양센터",NA,NA,0,0,"02-352-7147","서울특별시","은평구","서오릉로 29-5 지하층","녹번동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가재가복지센터",NA,NA,0,0,"02-2607-3300","서울특별시","강서구","화곡로50길 45 2층","화곡동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가가한재가노인복지센터",NA,NA,0,0,"02-354-0147","서울특별시","은평구","연서로33길 7-17","불광동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가호호 재가노인복지센터",NA,NA,0,0,"02-876-5524","서울특별시","관악구","봉천로29길 52","봉천동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가호호 재가복지센터",NA,NA,0,0,"02-892-0116","서울특별시","금천구","금하로9길 4-15","시흥동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가호호 재가센터",NA,NA,0,0,"02-333-7691","서울특별시","마포구","동교로12안길 23 2층","서교동, 영산빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가호호방문요양센터",NA,NA,0,0,"02-2661-3210","서울특별시","강서구","금낭화로 135 322,323호","방화동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가가호호방문요양센터",NA,NA,0,0,"02-3667-3463","서울특별시","구로구","신도림로11길 8 2층","신도림동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가가호호통합복지센터",NA,NA,0,0,"02-2696-0506","서울특별시","양천구","월정로 51 203호","신월동, 청송프라임",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가나나누미요양파견센터",NA,NA,0,0,"02-3158-1156","서울특별시","은평구","증산로3길 12-20","증산동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가나돌보미요양센터",NA,NA,0,0,"02-353-3972","서울특별시","은평구","갈현로11길 43","역촌동, 두성주상복합아파트 상가 102호",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나방문요양",NA,NA,0,0,"02-902-8869","서울특별시","노원구","월계1동 581번지 주공2단지상가 205",NA,NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나안노인낙원 복지센터",NA,NA,0,0,"02-892-4507","서울특별시","금천구","시흥대로80길 39","독산동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가나안노인복지지원센터",NA,NA,0,0,"02-6084-6974","서울특별시","강북구","솔매로 67","미아동, 일심빌딩 3층",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나안복지센터",NA,NA,0,0,"02-522-0675","서울특별시","동작구","남부순환로255가길 13-1 4층402호","사당동, 삼원하이츠",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가나안복지센터",NA,NA,0,0,"02-355-5955","서울특별시","은평구","통일로 724","불광동, 3층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가나안재가복지센터",NA,NA,0,0,"02-952-4264","서울특별시","노원구","덕릉로115나길 46","상계동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나안재가복지센터",NA,NA,0,0,"02-477-0507","서울특별시","강동구","성안로3길 124 203호","성내동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나안재가복지센터",NA,NA,0,0,"02-969-6113","서울특별시","동대문구","휘경로2길 37-4","이문동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나안재가요양복지센터",NA,NA,0,0,"02-3672-1004","서울특별시","종로구","대학로5길 53","연건동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가나재가복지센터",NA,NA,0,0,"02-3663-1542","서울특별시","강서구","공항대로41길 66 1층106호","등촌동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가람방문요양센터",NA,NA,0,0,"02-6268-0101","서울특별시","도봉구","덕릉로63가길 52 2층201호","창동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가람복지케어",NA,NA,0,0,"02-421-8890","서울특별시","송파구","송파2동 166번지 308호",NA,NA,NA
"방문목욕","신설기관",NA,NA,NA,"가람재가복지센터",NA,NA,0,0,"02-812-3643","서울특별시","동작구","만양로 84 상가동1층150호","노량진동, 삼익주상복합아파트",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가솔요양지원센터",NA,NA,0,0,"02-478-6549","서울특별시","송파구","위례성대로 18 6층601호","방이동, 금복빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가안복지센터",NA,NA,0,0,"02-473-7775","서울특별시","강동구","천중로49길 26 102호","길동, 재정빌라",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가양다사랑재가센터",NA,NA,0,0,"02-3663-0147","서울특별시","강서구","양천로 361 4층","가양동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가연재가복지센터",NA,NA,0,0,"02-2062-4700","서울특별시","강서구","공항대로65길 1-5 4층","염창동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가온 재가복지센터",NA,NA,0,0,"02-959-3355","서울특별시","강북구","도봉로10길 42","미아동, 3층",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가온실버복지센터",NA,NA,0,0,"02-784-5488","서울특별시","영등포구","여의대방로 379 8층14-1호","여의도동, 제일빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가온재가복지센터",NA,NA,0,0,"02-948-5112","서울특별시","노원구","동일로186길 3-28 1호","공릉동, 지하",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가온재가복지센터",NA,NA,0,0,"02-356-1070","서울특별시","은평구","통일로71길 2-1 301호호","대조동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가인실버센터",NA,NA,0,0,"02-930-5633","서울특별시","노원구","한글비석로31길 11","상계동, 1층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가재울재가장기요양센터",NA,NA,0,0,"02-304-4282","서울특별시","서대문구","수색로2길 16 2층","남가좌동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가정다복 케어센터",NA,NA,0,0,"02-938-6121","서울특별시","노원구","한글비석로 396 108동2층22호","상계동, 벽산아파트상가",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가정방문요양센터",NA,NA,0,0,"02-491-7474","서울특별시","중랑구","면목로22길 36","면목동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가정방문요양센터",NA,NA,0,0,"02-834-5556","서울특별시","동작구","신대방14길 5-1","신대방동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가정요양재가복지센터",NA,NA,0,0,"070-7677-1114","서울특별시","동대문구","장한로18길 54-1 3층","장안동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가정재가복지센터",NA,NA,0,0,"02-2297-7227","서울특별시","성동구","왕십리로 352-1 4층","도선동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족 애 노인요양복지센터",NA,NA,0,0,"02-994-0131","서울특별시","도봉구","노해로66길 95 지하층","창동, 궁전빌라",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족같은 노인요양복지센터",NA,NA,0,0,"02-921-4673","서울특별시","성북구","북악산로 906 210호호","돈암동, 일류타워맨션",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족건강복지센터",NA,NA,0,0,"02-945-1118","서울특별시","강북구","도봉로13길 91","미아동, 1층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑 노인복지센터",NA,NA,0,0,"02-447-2096","서울특별시","광진구","능동로50길 19 1층","중곡동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족사랑 재가복지센터",NA,NA,0,0,"02-3395-0020","서울특별시","성동구","왕십리로26길 8-1 1층","도선동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑간호와요양",NA,NA,0,0,"02-3286-3651","서울특별시","금천구","금하로24길 19 2층","시흥동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑노인복지센터",NA,NA,0,0,"02-2249-8090","서울특별시","동대문구","전농로 192 205호","전농동, 전농동삼성아파트 상가",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑대자연재가요양센터",NA,NA,0,0,"02-456-8393","서울특별시","광진구","아차산로 634","광장동, 대오빌딩 6층",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑방문요양센터",NA,NA,0,0,"02-335-0920","서울특별시","서대문구","연희로16길 7-7","연희동",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑복지센타",NA,NA,0,0,"02-420-3880","서울특별시","송파구","가락로 211","송파동, 충북빌딩 301-1",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족사랑여의도재가복지센터",NA,NA,0,0,"02-786-8825","서울특별시","영등포구","국제금융로8길 34 805호","여의도동, 오륜빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족사랑요양센터",NA,NA,0,0,"02-963-9190","서울특별시","성북구","돌곶이로 45 1층","석관동",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족사랑재가복지센터",NA,NA,0,0,"02-542-1110","서울특별시","강남구","압구정로79길 59 303호","청담동, 은령빌딩",NA,NA
"방문목욕","신설기관",NA,NA,NA,"가족사랑재가복지센터",NA,NA,0,0,"02-706-4242","서울특별시","용산구","원효로93길 9","원효로1가",NA,NA
"방문목욕","평가비대상",NA,NA,NA,"가족사랑재가케어",NA,NA,0,0,"02-2664-0682","서울특별시","강서구","화곡로63길 65","등촌동",NA,NA
