시도,시군구,자격별,성별,연령구분,신청자, 계 , 1등급 , 2등급 , 3등급 , 4등급 , 5등급 , 등급외 
경기도,연천군,기초,남자,65세미만,16,10,0,0,6,4,0,5
경기도,연천군,기초,남자,65-69세,19,9,2,0,4,2,1,7
경기도,연천군,기초,남자,70-74세,23,19,0,1,9,5,4,4
경기도,연천군,기초,남자,75-79세,19,12,0,1,2,6,3,6
경기도,연천군,기초,남자,80-84세,15,12,0,2,4,3,3,2
경기도,연천군,기초,남자,85세이상,12,8,0,0,2,4,2,2
경기도,연천군,기초,여자,65세미만,9,7,0,0,2,3,2,0
경기도,연천군,기초,여자,65-69세,14,7,0,0,4,2,1,6
경기도,연천군,기초,여자,70-74세,23,13,1,0,3,6,3,6
경기도,연천군,기초,여자,75-79세,50,29,2,2,7,11,7,14
경기도,연천군,기초,여자,80-84세,71,51,1,5,14,19,12,16
경기도,연천군,기초,여자,85세이상,84,62,1,12,13,29,7,10
경기도,연천군,의료,남자,65세미만,0,0,0,0,0,0,0,0
경기도,연천군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경기도,연천군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경기도,연천군,의료,남자,75-79세,0,0,0,0,0,0,0,0
경기도,연천군,의료,남자,80-84세,3,2,0,0,0,2,0,0
경기도,연천군,의료,남자,85세이상,1,1,0,0,0,1,0,0
경기도,연천군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경기도,연천군,의료,여자,65-69세,1,0,0,0,0,0,0,1
경기도,연천군,의료,여자,70-74세,1,0,0,0,0,0,0,0
경기도,연천군,의료,여자,75-79세,2,2,0,0,1,1,0,0
경기도,연천군,의료,여자,80-84세,7,6,0,1,0,3,2,1
경기도,연천군,의료,여자,85세이상,3,3,0,1,0,2,0,0
경기도,연천군,감경,남자,65세미만,3,3,0,1,1,0,1,0
경기도,연천군,감경,남자,65-69세,6,5,1,2,1,1,0,0
경기도,연천군,감경,남자,70-74세,6,5,0,0,3,2,0,1
경기도,연천군,감경,남자,75-79세,10,8,0,1,1,5,1,1
경기도,연천군,감경,남자,80-84세,3,3,0,0,1,1,1,0
경기도,연천군,감경,남자,85세이상,9,7,0,1,3,2,1,0
경기도,연천군,감경,여자,65세미만,3,3,0,0,2,1,0,0
경기도,연천군,감경,여자,65-69세,5,4,0,0,1,2,1,1
경기도,연천군,감경,여자,70-74세,9,9,3,0,3,2,1,0
경기도,연천군,감경,여자,75-79세,18,16,2,3,6,2,3,2
경기도,연천군,감경,여자,80-84세,35,31,0,1,11,15,4,4
경기도,연천군,감경,여자,85세이상,46,45,1,5,22,14,3,1
경기도,가평군,일반,남자,65세미만,24,14,0,1,8,5,0,6
경기도,가평군,일반,남자,65-69세,26,15,3,1,10,1,0,6
경기도,가평군,일반,남자,70-74세,52,33,3,1,11,13,5,8
경기도,가평군,일반,남자,75-79세,75,46,2,6,19,9,10,16
경기도,가평군,일반,남자,80-84세,78,50,0,3,19,26,2,12
경기도,가평군,일반,남자,85세이상,69,47,5,1,18,17,6,7
경기도,가평군,일반,여자,65세미만,20,13,4,0,4,5,0,3
경기도,가평군,일반,여자,65-69세,35,18,1,0,5,10,2,6
경기도,가평군,일반,여자,70-74세,116,59,2,4,23,22,8,28
경기도,가평군,일반,여자,75-79세,188,90,1,7,25,47,10,53
경기도,가평군,일반,여자,80-84세,194,120,6,10,44,47,13,34
경기도,가평군,일반,여자,85세이상,188,161,5,16,61,62,17,7
경기도,가평군,기초,남자,65세미만,57,32,10,6,13,2,1,10
경기도,가평군,기초,남자,65-69세,28,16,2,3,9,2,0,5
경기도,가평군,기초,남자,70-74세,41,21,5,3,8,5,0,14
경기도,가평군,기초,남자,75-79세,37,25,2,8,11,4,0,5
경기도,가평군,기초,남자,80-84세,19,14,4,2,4,4,0,4
경기도,가평군,기초,남자,85세이상,21,15,1,2,6,4,2,3
경기도,가평군,기초,여자,65세미만,21,13,4,2,6,1,0,3
경기도,가평군,기초,여자,65-69세,24,8,2,1,3,2,0,13
경기도,가평군,기초,여자,70-74세,52,31,6,4,14,7,0,11
경기도,가평군,기초,여자,75-79세,87,63,8,10,30,14,1,16
경기도,가평군,기초,여자,80-84세,81,61,9,4,23,21,4,14
경기도,가평군,기초,여자,85세이상,96,82,16,12,20,33,1,6
경기도,가평군,의료,남자,65세미만,1,1,0,0,1,0,0,0
경기도,가평군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경기도,가평군,의료,남자,70-74세,0,0,0,0,0,0,0,0
경기도,가평군,의료,남자,75-79세,1,1,0,1,0,0,0,0
경기도,가평군,의료,남자,80-84세,1,1,0,0,0,0,1,0
경기도,가평군,의료,남자,85세이상,1,1,0,0,0,1,0,0
경기도,가평군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경기도,가평군,의료,여자,65-69세,0,0,0,0,0,0,0,0
경기도,가평군,의료,여자,70-74세,0,0,0,0,0,0,0,0
경기도,가평군,의료,여자,75-79세,2,1,0,0,0,1,0,0
경기도,가평군,의료,여자,80-84세,5,4,1,1,1,0,1,0
경기도,가평군,의료,여자,85세이상,8,5,0,1,2,0,2,1
경기도,가평군,감경,남자,65세미만,7,7,1,1,3,2,0,0
경기도,가평군,감경,남자,65-69세,4,3,1,0,0,2,0,0
경기도,가평군,감경,남자,70-74세,8,6,0,1,2,3,0,2
경기도,가평군,감경,남자,75-79세,6,5,0,0,1,4,0,0
경기도,가평군,감경,남자,80-84세,9,9,0,1,3,4,1,0
경기도,가평군,감경,남자,85세이상,16,16,0,4,3,9,0,0
경기도,가평군,감경,여자,65세미만,2,2,0,1,0,1,0,0
경기도,가평군,감경,여자,65-69세,4,4,0,1,0,2,1,0
경기도,가평군,감경,여자,70-74세,15,14,1,1,5,6,1,0
경기도,가평군,감경,여자,75-79세,29,27,0,4,11,7,5,2
경기도,가평군,감경,여자,80-84세,57,53,4,7,18,19,5,2
경기도,가평군,감경,여자,85세이상,69,67,3,2,28,31,3,2
경기도,양평군,일반,남자,65세미만,45,34,6,7,16,4,1,2
경기도,양평군,일반,남자,65-69세,59,35,8,3,11,12,1,11
경기도,양평군,일반,남자,70-74세,90,58,5,5,25,20,3,19
경기도,양평군,일반,남자,75-79세,134,102,4,12,51,30,5,14
경기도,양평군,일반,남자,80-84세,150,109,6,8,42,45,8,19
경기도,양평군,일반,남자,85세이상,125,100,9,14,33,40,4,12
경기도,양평군,일반,여자,65세미만,37,21,3,2,10,6,0,9
경기도,양평군,일반,여자,65-69세,61,25,2,1,14,6,2,19
경기도,양평군,일반,여자,70-74세,153,85,6,12,27,35,5,39
경기도,양평군,일반,여자,75-79세,342,222,17,20,85,78,22,67
경기도,양평군,일반,여자,80-84세,397,282,25,41,99,106,11,63
경기도,양평군,일반,여자,85세이상,543,455,25,81,181,148,20,32
경기도,양평군,기초,남자,65세미만,37,28,2,3,11,9,3,5
경기도,양평군,기초,남자,65-69세,22,10,1,0,4,4,1,9
경기도,양평군,기초,남자,70-74세,21,16,2,3,5,6,0,4
경기도,양평군,기초,남자,75-79세,25,15,0,2,3,8,2,5
경기도,양평군,기초,남자,80-84세,11,10,0,2,5,2,1,1
경기도,양평군,기초,남자,85세이상,12,11,1,4,2,4,0,1
경기도,양평군,기초,여자,65세미만,23,15,1,2,8,4,0,5
경기도,양평군,기초,여자,65-69세,21,11,1,0,8,2,0,7
경기도,양평군,기초,여자,70-74세,43,28,1,0,14,13,0,10
경기도,양평군,기초,여자,75-79세,55,44,2,8,13,19,2,5
경기도,양평군,기초,여자,80-84세,75,54,6,7,13,27,1,6
경기도,양평군,기초,여자,85세이상,102,86,6,17,30,31,2,8
경기도,양평군,의료,남자,65세미만,1,0,0,0,0,0,0,1
경기도,양평군,의료,남자,65-69세,0,0,0,0,0,0,0,0
경기도,양평군,의료,남자,70-74세,1,1,0,0,0,1,0,0
경기도,양평군,의료,남자,75-79세,1,1,0,1,0,0,0,0
경기도,양평군,의료,남자,80-84세,0,0,0,0,0,0,0,0
경기도,양평군,의료,남자,85세이상,3,3,0,0,1,2,0,0
경기도,양평군,의료,여자,65세미만,0,0,0,0,0,0,0,0
경기도,양평군,의료,여자,65-69세,1,0,0,0,0,0,0,1
경기도,양평군,의료,여자,70-74세,0,0,0,0,0,0,0,0
경기도,양평군,의료,여자,75-79세,3,0,0,0,0,0,0,2
경기도,양평군,의료,여자,80-84세,11,10,0,2,3,4,1,0
경기도,양평군,의료,여자,85세이상,8,6,3,1,0,1,1,2
경기도,양평군,감경,남자,65세미만,9,8,2,1,2,3,0,0
경기도,양평군,감경,남자,65-69세,14,14,4,3,3,4,0,0
경기도,양평군,감경,남자,70-74세,14,14,0,3,5,5,1,0
경기도,양평군,감경,남자,75-79세,20,20,0,2,9,6,3,0
경기도,양평군,감경,남자,80-84세,33,33,1,4,17,8,3,0
경기도,양평군,감경,남자,85세이상,28,27,0,4,12,10,1,1
경기도,양평군,감경,여자,65세미만,10,9,1,2,4,2,0,1
경기도,양평군,감경,여자,65-69세,7,6,0,0,1,5,0,1
경기도,양평군,감경,여자,70-74세,24,21,3,1,4,12,1,1
경기도,양평군,감경,여자,75-79세,48,41,6,5,12,18,0,5
경기도,양평군,감경,여자,80-84세,99,94,4,9,37,41,3,3
경기도,양평군,감경,여자,85세이상,142,139,8,12,61,55,3,1
강원도,춘천시,일반,남자,65세미만,109,67,20,4,22,19,2,16
강원도,춘천시,일반,남자,65-69세,120,65,10,4,35,15,1,22
강원도,춘천시,일반,남자,70-74세,222,141,23,24,47,42,5,39
강원도,춘천시,일반,남자,75-79세,315,201,25,32,69,54,21,55
강원도,춘천시,일반,남자,80-84세,293,199,15,45,70,54,15,39
강원도,춘천시,일반,남자,85세이상,271,197,11,30,73,67,16,34
강원도,춘천시,일반,여자,65세미만,62,37,7,6,12,10,2,13
강원도,춘천시,일반,여자,65-69세,150,69,7,19,11,30,2,30
강원도,춘천시,일반,여자,70-74세,355,165,20,25,60,49,11,86
강원도,춘천시,일반,여자,75-79세,713,394,40,57,108,158,31,166
강원도,춘천시,일반,여자,80-84세,750,467,38,85,144,174,26,131
강원도,춘천시,일반,여자,85세이상,910,718,62,141,267,222,26,81
강원도,춘천시,기초,남자,65세미만,146,87,18,9,24,32,4,29
강원도,춘천시,기초,남자,65-69세,66,35,6,3,9,17,0,17
강원도,춘천시,기초,남자,70-74세,80,40,6,5,12,17,0,24
강원도,춘천시,기초,남자,75-79세,83,41,3,7,14,15,2,31
강원도,춘천시,기초,남자,80-84세,58,30,3,2,7,13,5,19
강원도,춘천시,기초,남자,85세이상,50,36,3,4,11,16,2,4
강원도,춘천시,기초,여자,65세미만,59,37,9,3,10,13,2,15
강원도,춘천시,기초,여자,65-69세,78,36,4,7,11,13,1,26
강원도,춘천시,기초,여자,70-74세,147,60,9,7,17,24,3,58
강원도,춘천시,기초,여자,75-79세,246,133,4,24,44,53,8,77
강원도,춘천시,기초,여자,80-84세,243,147,10,30,39,53,15,55
강원도,춘천시,기초,여자,85세이상,286,229,39,40,64,80,6,31
강원도,춘천시,의료,남자,65세미만,1,0,0,0,0,0,0,0
강원도,춘천시,의료,남자,65-69세,2,2,1,0,0,1,0,0
강원도,춘천시,의료,남자,70-74세,2,1,0,0,1,0,0,0
강원도,춘천시,의료,남자,75-79세,4,2,0,0,2,0,0,0
강원도,춘천시,의료,남자,80-84세,12,8,0,2,3,3,0,3
강원도,춘천시,의료,남자,85세이상,16,10,1,0,5,4,0,3
강원도,춘천시,의료,여자,65세미만,2,0,0,0,0,0,0,2
강원도,춘천시,의료,여자,65-69세,6,5,0,0,1,4,0,0
강원도,춘천시,의료,여자,70-74세,3,1,0,0,0,1,0,0
강원도,춘천시,의료,여자,75-79세,23,14,4,3,4,3,0,5
강원도,춘천시,의료,여자,80-84세,24,13,0,1,7,4,1,3
강원도,춘천시,의료,여자,85세이상,26,21,2,2,8,7,2,2
강원도,춘천시,감경,남자,65세미만,39,32,6,3,12,11,0,3
강원도,춘천시,감경,남자,65-69세,19,17,3,1,9,4,0,1
강원도,춘천시,감경,남자,70-74세,36,31,4,3,14,8,2,3
강원도,춘천시,감경,남자,75-79세,54,52,6,10,20,12,4,2
강원도,춘천시,감경,남자,80-84세,53,47,6,5,23,11,2,1
강원도,춘천시,감경,남자,85세이상,48,47,3,13,18,13,0,0
강원도,춘천시,감경,여자,65세미만,14,12,2,3,2,5,0,2
강원도,춘천시,감경,여자,65-69세,19,14,2,4,4,4,0,2
강원도,춘천시,감경,여자,70-74세,61,51,6,8,15,20,2,8
강원도,춘천시,감경,여자,75-79세,135,113,11,14,38,41,9,14
강원도,춘천시,감경,여자,80-84세,182,168,10,34,49,62,13,9
강원도,춘천시,감경,여자,85세이상,278,270,27,46,110,76,11,4
강원도,원주시,일반,남자,65세미만,81,47,17,6,16,8,0,15
강원도,원주시,일반,남자,65-69세,104,58,10,11,17,17,3,19
강원도,원주시,일반,남자,70-74세,169,99,19,18,26,29,7,30
강원도,원주시,일반,남자,75-79세,260,155,16,34,56,42,7,49
강원도,원주시,일반,남자,80-84세,271,177,11,31,61,56,18,56
강원도,원주시,일반,남자,85세이상,243,162,10,34,51,57,10,36
강원도,원주시,일반,여자,65세미만,85,49,14,4,13,16,2,11
강원도,원주시,일반,여자,65-69세,148,58,12,8,14,20,4,39
강원도,원주시,일반,여자,70-74세,336,134,22,23,40,41,8,101
강원도,원주시,일반,여자,75-79세,636,346,39,49,98,130,30,163
강원도,원주시,일반,여자,80-84세,772,460,54,68,148,147,43,170
강원도,원주시,일반,여자,85세이상,829,599,69,128,204,168,30,121
강원도,원주시,기초,남자,65세미만,106,58,7,12,18,20,1,25
강원도,원주시,기초,남자,65-69세,59,28,3,5,9,11,0,18
강원도,원주시,기초,남자,70-74세,63,29,2,2,11,10,4,15
강원도,원주시,기초,남자,75-79세,57,27,0,7,8,12,0,20
강원도,원주시,기초,남자,80-84세,40,19,4,2,7,3,3,10
강원도,원주시,기초,남자,85세이상,33,20,1,5,6,6,2,8
강원도,원주시,기초,여자,65세미만,53,35,10,6,8,10,1,10
강원도,원주시,기초,여자,65-69세,60,30,3,6,11,7,3,21
강원도,원주시,기초,여자,70-74세,108,49,8,8,14,16,3,40
강원도,원주시,기초,여자,75-79세,153,82,9,13,30,25,5,51
강원도,원주시,기초,여자,80-84세,182,121,9,23,41,43,5,40
강원도,원주시,기초,여자,85세이상,242,178,18,35,65,53,7,46
강원도,원주시,의료,남자,65세미만,0,0,0,0,0,0,0,0
강원도,원주시,의료,남자,65-69세,1,0,0,0,0,0,0,1
강원도,원주시,의료,남자,70-74세,2,1,1,0,0,0,0,0
강원도,원주시,의료,남자,75-79세,1,1,0,1,0,0,0,0
강원도,원주시,의료,남자,80-84세,9,4,0,0,2,2,0,3
강원도,원주시,의료,남자,85세이상,17,16,3,3,3,5,2,0
강원도,원주시,의료,여자,65세미만,0,0,0,0,0,0,0,0
강원도,원주시,의료,여자,65-69세,0,0,0,0,0,0,0,0
강원도,원주시,의료,여자,70-74세,4,1,0,1,0,0,0,1
강원도,원주시,의료,여자,75-79세,13,8,5,1,2,0,0,3
강원도,원주시,의료,여자,80-84세,27,14,2,1,5,5,1,9
강원도,원주시,의료,여자,85세이상,20,15,3,7,1,3,1,1
강원도,원주시,감경,남자,65세미만,28,25,4,5,7,9,0,2
강원도,원주시,감경,남자,65-69세,19,18,0,3,10,4,1,1
강원도,원주시,감경,남자,70-74세,42,34,4,8,9,13,0,4
강원도,원주시,감경,남자,75-79세,46,44,3,10,13,14,4,1
강원도,원주시,감경,남자,80-84세,39,37,2,9,10,12,4,1
강원도,원주시,감경,남자,85세이상,44,41,2,9,13,13,4,1
강원도,원주시,감경,여자,65세미만,25,20,4,2,9,3,2,0
강원도,원주시,감경,여자,65-69세,26,19,4,4,5,5,1,5
강원도,원주시,감경,여자,70-74세,51,43,5,10,8,12,8,3
강원도,원주시,감경,여자,75-79세,132,119,10,19,44,37,9,6
강원도,원주시,감경,여자,80-84세,176,166,20,34,53,46,13,4
강원도,원주시,감경,여자,85세이상,248,237,26,44,94,60,13,7
강원도,강릉시,일반,남자,65세미만,59,34,7,8,13,5,1,10
강원도,강릉시,일반,남자,65-69세,104,62,4,15,25,16,2,16
강원도,강릉시,일반,남자,70-74세,144,96,9,19,36,28,4,11
강원도,강릉시,일반,남자,75-79세,251,165,22,26,70,40,7,32
강원도,강릉시,일반,남자,80-84세,242,168,10,24,72,50,12,30
강원도,강릉시,일반,남자,85세이상,206,152,10,36,56,46,4,15
강원도,강릉시,일반,여자,65세미만,56,40,10,6,18,4,2,7
강원도,강릉시,일반,여자,65-69세,140,64,10,10,25,18,1,30
강원도,강릉시,일반,여자,70-74세,279,137,19,18,54,43,3,44
강원도,강릉시,일반,여자,75-79세,545,323,32,54,120,102,15,85
강원도,강릉시,일반,여자,80-84세,595,410,35,61,164,130,20,59
강원도,강릉시,일반,여자,85세이상,819,654,49,141,285,170,9,62
강원도,강릉시,기초,남자,65세미만,110,71,10,12,26,22,1,20
강원도,강릉시,기초,남자,65-69세,69,41,3,5,14,17,2,14
강원도,강릉시,기초,남자,70-74세,45,28,3,3,16,6,0,9
강원도,강릉시,기초,남자,75-79세,55,33,0,6,16,9,2,13
강원도,강릉시,기초,남자,80-84세,37,26,1,4,14,6,1,6
강원도,강릉시,기초,남자,85세이상,17,14,1,1,2,10,0,1
강원도,강릉시,기초,여자,65세미만,46,31,8,4,12,6,1,8
강원도,강릉시,기초,여자,65-69세,81,40,4,7,17,12,0,23
강원도,강릉시,기초,여자,70-74세,105,50,4,8,15,18,5,32
강원도,강릉시,기초,여자,75-79세,159,94,10,11,37,34,2,36
강원도,강릉시,기초,여자,80-84세,198,133,6,25,49,49,4,40
강원도,강릉시,기초,여자,85세이상,249,201,11,43,85,52,10,23
강원도,강릉시,의료,남자,65세미만,1,1,0,0,1,0,0,0
강원도,강릉시,의료,남자,65-69세,1,1,0,0,0,0,1,0
강원도,강릉시,의료,남자,70-74세,5,4,1,1,0,1,1,0
강원도,강릉시,의료,남자,75-79세,1,1,0,0,0,1,0,0
강원도,강릉시,의료,남자,80-84세,4,4,1,0,3,0,0,0
강원도,강릉시,의료,남자,85세이상,14,9,0,2,6,1,0,3
강원도,강릉시,의료,여자,65세미만,1,1,0,0,1,0,0,0
강원도,강릉시,의료,여자,65-69세,1,1,0,0,0,1,0,0
강원도,강릉시,의료,여자,70-74세,6,4,0,3,0,1,0,1
강원도,강릉시,의료,여자,75-79세,10,7,1,1,3,1,1,2
강원도,강릉시,의료,여자,80-84세,32,27,4,3,10,10,0,0
강원도,강릉시,의료,여자,85세이상,18,17,1,7,7,2,0,0
강원도,강릉시,감경,남자,65세미만,24,23,6,2,14,1,0,0
강원도,강릉시,감경,남자,65-69세,27,21,1,5,9,6,0,1
강원도,강릉시,감경,남자,70-74세,42,40,5,4,24,7,0,0
강원도,강릉시,감경,남자,75-79세,52,48,2,11,26,9,0,3
강원도,강릉시,감경,남자,80-84세,36,32,2,9,14,7,0,1
강원도,강릉시,감경,남자,85세이상,46,44,0,9,21,12,2,0
강원도,강릉시,감경,여자,65세미만,9,9,2,1,5,1,0,0
강원도,강릉시,감경,여자,65-69세,22,18,4,5,5,3,1,2
강원도,강릉시,감경,여자,70-74세,71,59,5,15,21,17,1,7
강원도,강릉시,감경,여자,75-79세,111,98,8,21,38,27,4,6
강원도,강릉시,감경,여자,80-84세,182,171,12,27,76,48,8,5
강원도,강릉시,감경,여자,85세이상,278,271,22,55,129,62,3,1
강원도,동해시,일반,남자,65세미만,47,32,6,7,16,3,0,8
강원도,동해시,일반,남자,65-69세,30,18,3,2,10,3,0,3
강원도,동해시,일반,남자,70-74세,65,34,8,7,12,6,1,10
강원도,동해시,일반,남자,75-79세,83,49,5,10,25,6,3,9
강원도,동해시,일반,남자,80-84세,87,56,4,12,27,11,2,13
강원도,동해시,일반,남자,85세이상,54,37,2,11,11,10,3,6
강원도,동해시,일반,여자,65세미만,24,20,3,3,10,4,0,0
강원도,동해시,일반,여자,65-69세,46,20,5,4,7,2,2,6
강원도,동해시,일반,여자,70-74세,124,71,8,13,23,25,2,17
강원도,동해시,일반,여자,75-79세,218,128,17,22,48,37,4,37
강원도,동해시,일반,여자,80-84세,226,137,11,26,56,43,1,42
강원도,동해시,일반,여자,85세이상,251,192,23,53,72,44,0,22
강원도,동해시,기초,남자,65세미만,44,29,4,7,10,8,0,8
강원도,동해시,기초,남자,65-69세,25,12,1,2,6,3,0,6
강원도,동해시,기초,남자,70-74세,27,15,2,1,6,5,1,9
강원도,동해시,기초,남자,75-79세,15,9,1,0,5,3,0,2
강원도,동해시,기초,남자,80-84세,11,6,0,0,2,4,0,3
강원도,동해시,기초,남자,85세이상,17,11,2,0,6,3,0,4
강원도,동해시,기초,여자,65세미만,18,17,5,2,6,4,0,1
강원도,동해시,기초,여자,65-69세,21,8,2,0,5,1,0,3
강원도,동해시,기초,여자,70-74세,48,21,2,3,8,7,1,13
